text,annotation,created_at,user_id,status_id,reply_to_status_id,reply_to_user_id,country,country_code,location,lang,retweet_count,is_retweet,retweet_location,retweet_status_id,reply_count,favorite_count,retweet_favorite_count,inter_rater
@UnburntWitch @StegerGames @zandravandra I assume he's been faking small change coin sounds with one of those little sound boards for years. Poor lady's never hit a jackpot.,not_misogynistic,2019-07-02 19:07:58,40888730,1146133431920865300,1146132352130666500,226346115,NA,NA,Toronto,en,0,0,NA,NA,NA,1,NA,FALSE
"@UnburntWitch @ChrisWarcraft I can cook. You can call me “Cook.” I will make pirate food. I don’t know what pirate food is, but I will make it.",not_misogynistic,2019-07-06 03:49:32,14355610,1147351851043446800,1147349460667600900,226346115,NA,NA,Seattle,en,0,0,NA,NA,NA,1,NA,FALSE
@UnburntWitch @jephjacques gambling catgirl helsing?!,not_misogynistic,2019-07-03 15:06:37,2899634875,1146435082229432300,1146196356572180500,226346115,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@angeleyes_1980 @Pink @NicolaSturgeon I worked in London whilst still having a home in Scotland not once ever was I told my currency wasn’t welcome .  Just think though if Scotland  was independent it wouldn’t have a cuttency,not_misogynistic,2019-07-04 09:22:22,467716235,1146710835659706400,1146134578316423200,73339444,NA,NA,United Kingdom,en,1,0,NA,NA,NA,2,NA,FALSE
"@KonradZ17 @JessicaValenti @denizoce You’re not wrong. I just don’t go easy when it comes to rape, as a rape victim. I honestly just hate to see it but you are right about the system!!",not_misogynistic,2019-07-04 10:42:37,1121583630919327700,1146731031644516400,1146729536526135300,1143185496170008600,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@AllisonMorris1 @johnfinucane My Grandfather and his younger brother Willie  joined the Royal Dublin Fusiliers in 1915 . Willie was killed in September 1918 . He was an 18 year old lance corporal at stage . My grandfather survived to keep a daily diary in french for the rest of his days .,not_misogynistic,2019-07-01 15:08:26,39513321,1145710759835512800,1145697052669698e3,220819048,NA,NA,"Kildare, Ireland",en,0,0,NA,NA,NA,2,NA,FALSE
"@UnburntWitch I like to call threads like this diarrhea, because it's nothing but a stream of shit.",not_misogynistic,2019-07-03 02:26:51,2845729720,114624387749555e4,1145185699919888400,226346115,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@aimeeallison @JoeBiden @AOC So done with Biden and Pelosi.,not_misogynistic,2019-07-07 03:45:32,15919864,1147713230036459500,1147328670190600200,15607662,NA,NA,"Washington, DC",en,0,0,NA,NA,NA,0,NA,FALSE
@NicolaSturgeon you keeping banging on about we will be independent. Just stop you were there when you lost. Deal with it you had your chance,not_misogynistic,2019-07-05 21:13:41,3804537207,1147252231449829400,NA,160952087,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@Rombodog @IncorrectEn @ValDobson @NicolaSturgeon @MhairiBlack Well it's quite late so I probably won't read it right now, but I likely will tomorrow in spit of your rude and as hominem backhander.",not_misogynistic,2019-07-04 22:36:59,123297922,1146910806543667200,1146906700848521200,1104001555081187300,NA,NA,"Dublin City, Ireland",en,0,0,NA,NA,NA,0,NA,FALSE
@Marvel Much to the dismay of @UnburntWitch,not_misogynistic,2019-07-02 16:46:38,910821106101227500,1146097862171742200,1146097425821515800,15687962,NA,NA,"New York, NY",en,0,0,NA,NA,NA,0,NA,FALSE
@JessicaValenti @SandaYama What the hell is happening?? So much bullshit!!!,not_misogynistic,2019-07-04 02:01:10,738852090844315600,1146599803477827600,1146249118223884300,4099171,NA,NA,"Las Vegas, NV",en,0,0,NA,NA,NA,0,NA,FALSE
@BernieSanders @AOC Dead man walking,not_misogynistic,2019-07-07 00:40:52,332433520,1147666756758114300,1147168498470260700,216776631,NA,NA,Texas,en,0,0,NA,NA,NA,0,NA,FALSE
"@AllisonMorris1 @johnfinucane ........and what’s your take on this political leadership?
https://t.co/HJh4UBeLsx",not_misogynistic,2019-07-01 20:46:53,2265358480,1145795935328489500,1145697052669698e3,220819048,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@JessicaValenti This’s pure disgusting they need to lock him up,not_misogynistic,2019-07-05 02:41:17,1043931028090286100,1146972287909806100,1146249118223884300,4099171,NA,NA,"Reno, NV",en,0,0,NA,NA,NA,0,NA,FALSE
@angeleyes_1980 @britain_scott @thomasmcdade1 @Pink @NicolaSturgeon Hand on heart .. travel regular down south mainly Yorkshire and London and never have an issue .. Londoners aren’t as chatty as everyone else but no issues .. Yorkshire full of friendly welcoming folk .. just had a great week there .. off to London for a week end of month,not_misogynistic,2019-07-05 18:56:46,2334009892,1147217774340640800,1147214455253717e3,73339444,NA,NA,"Lanark, Scotland",en,0,0,NA,NA,NA,1,NA,FALSE
"@CrzyDtchB @NicolaSturgeon Every single 'poll result' in your little picture misrepresents the actual results from the polls cited.

But do stay with conspiracy theories, lies and whataboutery.",not_misogynistic,2019-07-03 19:23:48,792682198688264200,1146499802894671900,1146498913823789e3,217554157,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@Char22U @JessicaValenti I'm also going to go out on a limb and assume the judge has raped someone in the past.,not_misogynistic,2019-07-03 13:31:41,293824228,1146411187623649300,1146260108147667e3,2341318646,NA,NA,"Richmond, VA",en,0,0,NA,NA,NA,15,NA,FALSE
@Janela_X @DeMcbot @MhairiHunter @Ips_cali @BBCPhilipSim @theSNP @NicolaSturgeon We do. Unfortunately we have a thing called freedom of protest in this country where any idiot can show up anywhere with a banner.,not_misogynistic,2019-07-05 18:45:50,61911772,1147215025318314e3,1147213342949478400,766629423399469e3,NA,NA,Jockveria,en,0,0,NA,NA,NA,3,NA,FALSE
"The politicians passing these arcane laws seem to have zero understanding of how the implementation of their legislation will impact real-life women, writes @JessicaValenti https://t.co/XeUJ2eMqzN",not_misogynistic,2019-07-04 16:57:53,1135617816957247500,1146825467183456300,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@UnburntWitch so this is ok ?   really need to have a real think before you comment https://t.co/6hNpjwnd22 https://t.co/wjZnUz9Eli,not_misogynistic,2019-07-01 21:50:17,1641157284,1145811889949216800,1145191775893516300,226346115,NA,NA,"England, United Kingdom",en,0,0,NA,NA,NA,0,NA,FALSE
"@IssieMitchell @macfadyenangus @JmJohnpj @NicolaSturgeon 🤣🤣🤣🤣 well said Issie...gave me some laugh, it’s so true. Seeing the world through history coloured glasses and booze I think.",not_misogynistic,2019-07-03 18:58:33,19240021,1146493446317858800,1146170011494572e3,1098204283919573e3,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@TheShasta @Con_Shaunnery @axelf65 @theSNP @NicolaSturgeon @Call_It_Out_ 🤖block on sight,not_misogynistic,2019-07-06 09:58:52,170074725,1147444795394023400,1147438890321633300,1104411082708398100,NA,NA,Glasgow,en,0,0,NA,NA,NA,0,NA,FALSE
@Logicsrock @Lesleygsmith3 @WingsScotland @NicolaSturgeon Why are you on my timeline? Piss off...,not_misogynistic,2019-07-05 21:07:06,821421923032825900,1147250575677022200,1147205210491822100,1438020408,NA,NA,Michigan and Florida,en,0,0,NA,NA,NA,0,NA,FALSE
@SmrtHandsome @JessicaValenti @peterdaou That is my point.,not_misogynistic,2019-07-04 00:31:51,743356135,1146577326249037800,1146393509588426800,101349918,NA,NA,Canada,en,0,0,NA,NA,NA,0,NA,FALSE
@GlasgowMystery @BritainNorthern @Pink @NicolaSturgeon Could not get tickets for the 2 in Glasgow that's why we went to London and thought it would be brilliant to see her in Wembley and the city its got nothing to do with my political views I'm not a die hard nationalist unlike many of the unionist that are putting crap up,not_misogynistic,2019-07-03 12:01:29,73339444,1146388491724611600,114638542032384e4,1136019106321371100,NA,NA,"Prestwick, Scotland",en,0,0,NA,NA,NA,0,NA,FALSE
@GlasgowCC almost bankrupt &amp; a mystery individual setting up meetings with Putin..who could that be @NicolaSturgeon ? Was @PeterMurrell made aware of these meetings? https://t.co/DfrkvSYbBH,not_misogynistic,2019-07-07 00:12:06,734123500533874700,1147659518765142e3,NA,16416978,NA,NA,United Kingdom,en,0,0,NA,NA,NA,0,NA,FALSE
"@AllisonMorris1 @Ciara87C Great spot Allison, fair bit of walking to do but. 🚶🏼‍♀️🚶🏼‍♀️🚶🏼‍♀️",not_misogynistic,2019-07-01 16:58:57,472245276,1.1457385727225201e+18,1145732760541290500,220819048,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
"@NicolaSturgeon Nicola Sturgeon moaning yet again. Always playing the victim and ignoring the fact we voted to remain part of the UK.
So it must be Monday or Tuesday or Wednesday or Thursday or Friday or Saturday or Sunday because that is when she does her moaning and grievance routine.",misogynistic,2019-07-03 08:03:18,1048240792530309100,1146328549143535600,1146128356091551700,160952087,NA,NA,"Scotland, United Kingdom",en,0,0,NA,NA,NA,0,NA,FALSE
"@SN_Monkey @cindershad0w @UnburntWitch Dude, you just inferred that violence is okay because those who don’t agree with you are, by definition, Nazis &amp; all is fair when dealing with Nazis. Therefore, all anyone has to do is make you believe someone is a Nazi, &amp; you’ll turn a blind eye to any violence done to them.",not_misogynistic,2019-07-01 14:51:00,912947759472365600,1145706374162198500,1145705063110914e3,437650503,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@DanielleDASH Hi,not_misogynistic,2019-06-27 09:44:09,67625936,1144179601482092500,1144179002183233500,124248049,NA,NA,"London, England",und,0,0,NA,NA,NA,1,NA,FALSE
"Great end-of-term (Holyrood) @bbcpodlitical coming up soon. We chat personality - does it make the difference in the political world? Involves a leaving do for @kezdugdale 

https://t.co/mkILjM6lTS",not_misogynistic,2019-06-27 15:23:03,23691974,1144264886454837200,NA,NA,NA,NA,London,en,0,0,NA,NA,NA,1,NA,FALSE
"@Silence73575947 @sg1archive @charliekirk11 @AOC I didn’t feel threatened by them. They just seemed as curious about me as I was of them. A little eerie but nothing to freak out about, I quite enjoyed that trip lol.",not_misogynistic,2019-07-06 21:23:12,4419472755,1147617015479394300,1147615112989220900,114083396660335e4,NA,NA,"London, England",en,0,0,NA,NA,NA,0,NA,FALSE
@PHoneyballs @AllisonMorris1 @JamieBrysonCPNI @irish_news Same as the ones in UDR uniforms.,not_misogynistic,2019-07-04 18:44:33,619441701,1146852314625523700,1146849691268767700,1108394433840668700,NA,NA,Tuaisceart Bhéal Feirste.,en,0,0,NA,NA,NA,0,NA,FALSE
Had the most amazing time today at my pre-birthday party!  it was lovely to meet @kezdugdale @JohnSwinney and @KenMacintoshMSP  I’m glad to have been able to chat to you and I hope to be able to do so again soon! 💛🏴󠁧󠁢󠁳󠁣󠁴󠁿 #ScotParl20 @ScotParl https://t.co/itC4jbVZYl,not_misogynistic,2019-06-29 14:26:48,3344271310,1144975509949993e3,NA,NA,United Kingdom,GB,Edinburgh/Glasgow,en,2,0,NA,NA,NA,10,NA,FALSE
@KTMSays @Toby1k @SpiritOfTroi @RichTD5 @stephenfry @EverydaySexism My point is quite simple to understand - Amanda Knox was involved in Meredith Kercher's murder and she tried to frame an innocent man.,misogynistic,2019-07-03 16:26:56,18265882,1146455291631939600,1146454503056650200,182089950,NA,NA,NA,en,1,0,NA,NA,NA,1,NA,FALSE
@angeleyes_1980 @Pink @NicolaSturgeon Lived in London for 10 years... never had any Scottish notes refused,not_misogynistic,2019-07-03 18:10:30,820748494705201200,1146481353837482e3,1146134578316423200,73339444,NA,NA,Costa Rica,en,0,0,NA,NA,NA,0,NA,FALSE
"@JessicaValenti Much as I hate to do so (generally), I must agree with you on this. Assuming there isn’t more to this case that you have *selectively* opted to omit (which is totally in your style) this IS reprehensible.",not_misogynistic,2019-07-03 19:12:30,1088183267180929e3,1146496960586588200,1146251047851253800,4099171,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@Janela_X @DeMcbot @MhairiHunter @Ips_cali @BBCPhilipSim @theSNP @NicolaSturgeon Interesting choice of words, shoulder to shoulder, implies ‘with’. Nice try. Anything relevant to complain about or are you reduced to cracking up about one nutter?",not_misogynistic,2019-07-06 12:13:45,223281084,1147478739330183200,1147477448818384900,766629423399469e3,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@DavidDuguidMP @theSNP @NicolaSturgeon What about the devastation a no deal brexit will do to Scotland and the ruk,not_misogynistic,2019-07-04 21:11:27,485113399,1146889280926769200,1146860698603012100,854280215601840100,NA,NA,peterhead,en,0,0,NA,NA,NA,1,NA,FALSE
"@Grei_sa @RashidaTlaib @AyannaPressley @AOC @IlhanMN Millions? Hmmm....you may be overestimating that, don't you think?",not_misogynistic,2019-07-07 14:57:16,898989457432596500,1147882278225399800,1147873151646408700,503692875,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@UnburntWitch Hey fuck wit - do  you know what question begging is?,misogynistic,2019-07-02 11:39:24,4363459215,1146020542857785300,1145185699919888400,226346115,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@MareeToddMSP it’s disgraceful what the @theSNP is doing to a sector that will take years to recover if it ever. All @NicolaSturgeon cares about is getting another  bloody referendum. How can you justify wasting millions building new settings when there are so many great PS https://t.co/Ouv7faXSoc,not_misogynistic,2019-07-06 16:07:35,41119162,1147537587462123500,NA,2817853242,NA,NA,glasgow,en,2,0,NA,NA,NA,1,NA,FALSE
@AllisonMorris1 Trump’s metering policy did indeed cause this desperation,not_misogynistic,2019-06-28 11:04:11,47491845,1144562128910766100,1144373184063520800,220819048,NA,NA,Béal Feirste / Belfast,en,0,0,NA,NA,NA,0,NA,FALSE
@literaturedevil @13_moths @UnburntWitch I remember that time Superman punched Hitler. We could use him right now.,not_misogynistic,2019-07-02 18:38:46,1097006258018795500,1146126080392224800,1146122229438177300,755979888532660200,NA,NA,NA,en,0,0,NA,NA,NA,2,NA,FALSE
@GeneralKingit @robbiefl2001 @UnburntWitch You're getting the wrong idea I evidently already hit the spot 💜,not_misogynistic,2019-07-01 16:50:10,4178786835,1145736362076885e3,1145735958282854400,881660108232691700,NA,NA,"Motavia, Algol",en,0,0,NA,NA,NA,0,NA,FALSE
"@mickrick61 @AllisonMorris1 @JamieBrysonCPNI @irish_news And the guys who were shot in boiler suits with AK47s in Loughgall were doing what exactly?

This is golden, keep going",not_misogynistic,2019-07-04 18:34:08,1108394433840668700,1146849691268767700,1146846894511013900,619441701,NA,NA,United Kingdom,en,0,0,NA,NA,NA,1,NA,FALSE
@Liz_Wheeler @RhondaHurley2 @AOC Good job!,not_misogynistic,2019-07-06 13:31:36,805784393847631900,1147498333235290100,1147292766008795100,264361128,NA,NA,NE Mississippi-Tupelo,en,0,0,NA,NA,NA,0,NA,FALSE
"@ARl1998 @literaturedevil @13_moths @UnburntWitch Oh but that is just one right? Maybe one oopsie correct @13_moths or anyone in agreement to these views, right? What about this https://t.co/UacMUuhy2x did this guy just EMIT evil and horror soo much, that his face provided magnetism to the crowbar? Was it physics that did it? https://t.co/mOrOCxk7VQ",not_misogynistic,2019-07-02 19:38:44,730139482557689900,1146141172487864300,1146139233809313800,730139482557689900,NA,NA,Downtown,en,0,0,NA,NA,NA,3,NA,FALSE
@JessicaValenti Sadly this isn’t limited to the male judges,not_misogynistic,2019-07-04 02:56:41,323322106,1146613772985032700,1146249118223884300,4099171,NA,NA,Pennsylvania,en,0,0,NA,NA,NA,0,NA,FALSE
"@ToryChaos @hoey219 @clarkie1404 @NicolaSturgeon If they did, why has she not asked for a section 30? I'm still waiting for your answer",not_misogynistic,2019-07-03 17:08:18,489711820,1146465701349220400,1146403961475358700,231619253,NA,NA,"Scotland, United Kingdom",en,0,0,NA,NA,NA,0,NA,FALSE
@NicolaSturgeon @JeaneF1MSP Do you know @NicolaSturgeon you love inquiries .. I’m sure @HeleneG46816352 would love to see one about sexual abuse at Celtic boys club .. surely your rugs not big enough to sweep this one under ..while your at it ask @glasgowcathcart what he heard https://t.co/jnWlj8iegr,not_misogynistic,2019-07-04 21:01:34,2334009892,1146886793087860700,1146808302476640300,160952087,NA,NA,"Lanark, Scotland",en,2,0,NA,NA,NA,2,NA,FALSE
@HomerASimmo @NicolaSturgeon Pffft. Takes more than a bot to hurt my feelings Sweety. But I am done with you. Have a beautiful day!,not_misogynistic,2019-07-04 13:24:33,999178110959468500,1146771780121456600,1146769735943622700,114389322603998e4,NA,NA,United States,en,0,0,NA,NA,NA,0,NA,FALSE
@RoyRoy1bb @paulmcneill67 @theenvtaskforce @dougiewestender @GlasgowCC @Glasgowlass888 @SusaninLangside @NicolaSturgeon @McDonaldsUK @ScotTranserv @LordProvostGCC @AngusCMillar I have actually been working hard to find solutions to this problem on Berkeley St including putting pressure on Glasgow West Housing Association to upgrade their backcourt so that bins can be uplifted from there rather than the pavement. They are currently looking into this...,not_misogynistic,2019-07-03 22:30:10,3351688691,1146546705124511700,1146357922236121100,927896014962479100,NA,NA,"Glasgow, Scotland",en,1,0,NA,NA,NA,2,NA,FALSE
@travisalabanza https://t.co/HF2sfYHPc9,not_misogynistic,2019-07-02 21:23:07,340334588,1146167441090842600,1146167124852916200,60699857,Germany,DE,London UK,und,0,0,NA,NA,NA,2,NA,FALSE
"@mimmymum @PGUK @MrDuncanJames @MumsnetTowers @travisalabanza @TransActualUK @OnlineTransHate @stophateuk @GalopUK @DitchtheLabel @appghatecrime @APPGLGBT @CommissionCE ""my first stages of peaking""

but it's not an ideology, oh no",misogynistic,2019-06-26 16:22:54,15218940,1143917564105580500,1143858868109402100,33031294,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@MollyMary9 @NicolaSturgeon 5th Q : Are separate facilities for trans, as they are with disabled, an option? 

Finally, thank you for engaging &amp; listening to my concerns :)",not_misogynistic,2019-07-05 20:28:35,1000564647139987500,1147240881453506600,1147238998810775600,1000564647139987500,NA,NA,"Glasgow, Scotland",en,0,0,NA,NA,NA,0,NA,FALSE
"Here is @BBCPhilipSim with your Podlitical Preview. Join the team and guest @kezdugdale for

Irn Bru and the Tory leadership✅

Discussing the Brexit deadlock✅

Analysing the role of personality in politics✅

Oh and its an extended episode 😬 

See you at 5pm! https://t.co/ZRV5tN7guo",not_misogynistic,2019-06-27 15:17:12,1036920252754534400,1144263415327838200,NA,NA,NA,NA,"Edinburgh, Glasgow & London",en,0,0,NA,NA,NA,11,NA,FALSE
@UnburntWitch Don't look back in anger...,not_misogynistic,2019-07-03 03:34:30,21069606,1146260902020341800,1146258838741323800,226346115,NA,NA,"Sydney, Australia",en,0,0,NA,NA,NA,3,NA,FALSE
@trenchmag @DanielleDASH 😘👏🏾😘👏🏾😘👏🏾😘👏🏾👍🏾👍🏾🎉🎉🙌🏾🙌🏾 - not a bad article 😂😂,not_misogynistic,2019-07-05 19:31:46,68969521,1147226583708684300,1147219091091935200,825013680005734400,NA,NA,United Kingdom,en,0,0,NA,NA,NA,0,NA,FALSE
@AllisonMorris1 @DavidMohan99,not_misogynistic,2019-06-27 14:38:38,482340743,1144253709226037200,1143906792650526700,220819048,NA,NA,NA,und,0,0,NA,NA,NA,0,NA,FALSE
@NicolaSturgeon You're becoming distracted from the purpose of the party and ignoring those who lent you their votes for that purpose.  Time for you to resign I think.,not_misogynistic,2019-07-04 17:23:49,794809669,1146831995286302700,1146759202645454800,160952087,NA,NA,Scotland,en,0,0,NA,NA,NA,0,NA,FALSE
"@Kateco @macohibs @NicolaSturgeon I'm not running away from arguments, we all know you can't speak sense to a bunch of idiots, whose opinions don't even matter as they are the minority of not just the population, but of feminists. You're too entrenched in your echo chamber for me to care to debate you.",not_misogynistic,2019-07-05 19:40:53,2244783936,1147228879402209300,1147102196162580500,134043642,United Kingdom,GB,Greater Yorkshire,en,0,0,NA,NA,NA,0,NA,FALSE
@Dawnrck @JessicaValenti What happened in Evansville?,not_misogynistic,2019-07-03 14:11:46,14272410,1146421276539523100,1146409325323259900,2303937709,NA,NA,Mother Earth,en,0,0,NA,NA,NA,0,NA,FALSE
"@BlackLabrador10 every time I read your daughter's poem to @NicolaSturgeon , I get more from it. It should be published! It is total brilliance.",not_misogynistic,2019-07-06 03:27:52,372927104,1147346396443320300,NA,1958247180,NA,NA,"Yilan, Taiwan",en,0,0,NA,NA,NA,0,NA,FALSE
@glasgowcathcart @NicolaSturgeon @HumzaYousaf @CMonaghanSNP https://t.co/ctp0GfHwAu,not_misogynistic,2019-07-03 16:56:00,1066744429854236700,1146462607848722400,NA,139511926,NA,NA,NA,und,6,0,NA,NA,NA,4,NA,FALSE
@ashworth456 @mimmymum @CaseyExplosion @PGUK @MrDuncanJames @MumsnetTowers @travisalabanza @TransActualUK @OnlineTransHate @stophateuk @GalopUK @DitchtheLabel @appghatecrime @APPGLGBT @CommissionCE This... Feels too accurate,not_misogynistic,2019-06-26 13:17:41,2547832184,1143870953191030800,1143862635538133e3,1075099886528458800,NA,NA,NA,en,0,0,NA,NA,NA,2,NA,FALSE
@mummygirl @TheScotsman @NicolaSturgeon I think #Sturgeon is more concerned about oil revenue being diverted to Westminster than she'll ever be about handing it over to #EU. She's a dyed-in-the-non-Scottish-wool #globalist - &amp; the Scots have no idea what that means. #Mugs,not_misogynistic,2019-07-03 22:48:41,1733162454,1146551361443643400,1146549394591932400,17836555,NA,NA,Omnipresent,en,0,0,NA,NA,NA,0,NA,FALSE
@JessicaValenti Guess it doesnt apply because its a man being assaulted instead of a women?,misogynistic,2019-07-03 20:39:14,1095468618148651e3,1146518783823159300,1146518636443721700,1095468618148651e3,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@jangoodell @JessicaValenti I am so sorry. I wish your family much strength and patience. 🙏,not_misogynistic,2019-07-03 21:39:04,4847529314,1146533841445650400,1146250829063569400,27988842,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@AnasSarwar @kezdugdale Well said Anas.,not_misogynistic,2019-06-29 12:53:00,755878592379232300,1144951900892225500,1144951255225311200,201226827,NA,NA,NA,en,1,0,NA,NA,NA,2,NA,FALSE
@SoulSoulrunner @peelglenbhoy @theSNP @NicolaSturgeon They like to give Labour and the Tories their day out in peace.,not_misogynistic,2019-07-05 21:21:21,2330581886,1147254161379119100,1.1472260545133199e+18,572975738,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
"@13_moths @UnburntWitch Wrong answer. 

Batman would despise Antifa. Batman always believed in the freedom of speech and press, Antifa never has. Batman allows both sides to talk, Antifa is biased on it.

I can go on all day, while your analogy gets sliced down. https://t.co/0jFUVAnGEr",not_misogynistic,2019-07-02 18:41:52,1031084177985138700,1146126860314501100,1145349929860239400,96812498,NA,NA,United States,en,0,0,NA,NA,NA,11,NA,FALSE
"@DanielleDASH But the handmaids tale is such a cute aesthetic 😒

Naw this is fuckiing chilling, thanks for bringing my attention",not_misogynistic,2019-06-27 05:51:43,3773007460,1144121106472853500,1144119734302117900,124248049,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@JessicaValenti You forgot a key word in your tweet. *WHITE*

 no chance this judge was ever fair or lenient to anybody black or brown",not_misogynistic,2019-07-04 12:54:21,78342951,1146764184048193500,1146249118223884300,4099171,NA,NA,Seattle,en,0,0,NA,NA,NA,1,NA,FALSE
"@AOC @USWNT Remember AOC this team doesn’t allow latinas on the squad, as a Latina you should be aware of this.",not_misogynistic,2019-07-07 17:12:50,923394193,1147916395201609700,1147915365575471100,138203134,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@a_wood20 @AllisonMorris1 I think with the public becoming less keen on a hard brexit this will be reflected in a GE and is therefore too risky, so Boris won't risk it.",not_misogynistic,2019-06-26 20:37:04,3058710079,1143981527434502100,1143979620036960300,239732581,NA,NA,Europe,en,0,0,NA,NA,NA,0,NA,FALSE
"@AllisonMorris1 @johnfinucane 4 brothers, our relatives lost in WWI. My mother wore the poppy through November  and to Mass every Remeberence  Sunday in very challenging times. Lest we forget she said. She too died on Remeberence Sunday, a fitting tribute to her too.",not_misogynistic,2019-07-01 14:38:13,1085875909431832600,1145703158443847700,1145697052669698e3,220819048,NA,NA,"Belfast, Northern Ireland",en,0,0,NA,NA,NA,5,NA,FALSE
"@13_moths @ARl1998 @literaturedevil @UnburntWitch So by saying what is in the screenshot, you imply as if ANTIFA were chilling on the way side. Were they there singing ring around the rosies? Do tell. I would LOVE the education. https://t.co/oCyHrG110n",not_misogynistic,2019-07-02 19:55:14,730139482557689900,1146145323947102200,1146144900687306800,730139482557689900,NA,NA,Downtown,en,0,0,NA,NA,NA,3,NA,FALSE
"@StuMcK7 @JeanFind @Call_It_Out_ @deejaypb @MhairiHunter @HumzaYousaf @NicolaSturgeon @AnasSarwar @SusaninLangside An expression of our freedoms, beliefs, religion and history. Nothing to do with hatred.",not_misogynistic,2019-07-06 14:00:08,41105709,1147505514751975400,1147459602973384700,1.1269597773497999e+18,NA,NA,Scotland,en,0,0,NA,NA,NA,0,NA,FALSE
"@setoacnna @terryindyref @NicolaSturgeon @MhairiBlack Yes, because men are statistically more violent, to both other men and women. #malepatternviolence",not_misogynistic,2019-07-05 00:57:44,18914256,1146946228028149800,1146894063599267800,841724330962747400,NA,NA,NA,en,0,0,NA,NA,NA,4,NA,FALSE
"Don’t buy @DCComics books!!

DC is employing Zoe Quinn @UnburntWitch and Rob Sheridan @rob_sheridan, both justify Antifa attacking people. Hitting them in the head and body with weapons!

Protesting is cool, violence is not! Throwing a milkshake mixed with chemicals is assault!",not_misogynistic,2019-07-01 18:38:14,960537163724132400,1145763558443102200,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@JessicaValenti all of Judge Troiano's cases should be reevaluated -  https://t.co/YZ6OTcfq4i,not_misogynistic,2019-07-03 14:59:33,22229942,1146433301445402600,1146249118223884300,4099171,NA,NA,Los Angeles,en,0,0,NA,NA,NA,3,NA,FALSE
"@AngryScotland But whom, I arsk, shall take up the spear and bow of @kezdugdale and deliver a Scottish happy hardcore version of blake's Jerusalem on behalf of the Richard Leonard crew?",not_misogynistic,2019-07-03 14:10:04,854750005743296500,1146420850691838e3,1146402641486012400,743800592,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@SEALIFEManc My daughter would like to come dressed as a pirate. Would that be ok? The promotional material suggests otherwise. Thanks. @EverydaySexism @letclothesbe @LetToysBeToys https://t.co/sWaSqITI9C,not_misogynistic,2019-07-03 06:18:33,255572913,1146302188882464800,NA,823011576,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@bea_johanssen @carmic3 @lizziesharks @Scotia80 @ScotGovFM @ScotParl @NicolaSturgeon Based on our block grant how would that work out with full control of finances. You have to wonder how Ireland actually manage to survive at all and compared with NI they are streets ahead. Carry on believing the lies fed to you.,not_misogynistic,2019-07-06 07:08:28,1095744850916454400,1147401913463390200,1147285722963034100,792682198688264200,NA,NA,Bonnie Caledonia,en,0,0,NA,NA,NA,0,NA,FALSE
"@UnburntWitch it gets wildly horny and over the top, i love it",not_misogynistic,2019-07-02 23:15:39,804846816005070800,1146195762382037e3,1146194478887133200,226346115,NA,NA,canada,en,0,0,NA,NA,NA,0,NA,FALSE
@Glenn2487 @AllisonMorris1 That would require legislation.,not_misogynistic,2019-07-02 21:30:49,1127251071158583300,1146169380813836300,1146168908107436e3,328401166,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@JessicaValenti The current “justice” system serves no purpose other than to make a mockery of and retraumatize victims.,not_misogynistic,2019-07-03 06:52:47,1042720652,1146310800895860700,1146310428382941200,1042720652,NA,NA,"Cape Town, South Africa",en,1,0,NA,NA,NA,3,NA,FALSE
